_index,_id,_version,_score,_source.agent.name,_source.agent.id,_source.manager.name,_source.data.file,_source.data.title,_source.rule.firedtimes,_source.rule.mail,_source.rule.level,_source.rule.pci_dss,_source.rule.description,_source.rule.groups,_source.rule.id,_source.rule.gdpr,_source.decoder.name,_source.full_log,_source.input.type,_source.@timestamp,_source.location,_source.id,_source.timestamp,_source.data.sca.scan_id,_source.data.sca.check.result,_source.data.sca.check.remediation,_source.data.sca.check.references,_source.data.sca.check.compliance.pci_dss_v4.0,_source.data.sca.check.compliance.cis_csc_v8,_source.data.sca.check.compliance.soc_2,_source.data.sca.check.compliance.pci_dss_v3.2.1,_source.data.sca.check.compliance.hipaa,_source.data.sca.check.compliance.nist_sp_800-53,_source.data.sca.check.compliance.mitre_tactics,_source.data.sca.check.compliance.mitre_techniques,_source.data.sca.check.compliance.cis,_source.data.sca.check.compliance.cmmc_v2.0,_source.data.sca.check.compliance.cis_csc_v7,_source.data.sca.check.compliance.mitre_mitigations,_source.data.sca.check.description,_source.data.sca.check.id,_source.data.sca.check.title,_source.data.sca.check.rationale,_source.data.sca.check.command,_source.data.sca.type,_source.data.sca.policy,_source.rule.cis_csc_v8,_source.rule.tsc,_source.rule.hipaa,_source.rule.nist_sp_800-53,_source.rule.mitre_tactics,_source.rule.mitre_techniques,_source.rule.cis,_source.rule.nist_800_53,_source.rule.mitre_mitigations,_source.rule.soc_2,_source.rule.cis_csc_v7,_source.data.sca.check.file,_source.data.sca.check.reason,_source.data.sca.check.compliance.pci_dss_4.0,_source.data.sca.check.compliance.pci_dss_3.2.1,_source.data.sca.check.directory,_source.data.dpkg_status,_source.data.package,_source.data.arch,_source.data.version,_source.rule.gpg13,_source.predecoder.hostname,_source.predecoder.program_name,_source.predecoder.timestamp,_source.agent.ip,_source.data.uid,_source.data.dstuser,_source.rule.mitre.technique,_source.rule.mitre.id,_source.rule.mitre.tactic,_source.decoder.parent,_source.data.srcuser,_source.data.tty,_source.data.pwd,_source.data.command,_source.decoder.ftscomment,_source.data.srcip,_source.data.srcport,_source.data.sca.score,_source.data.sca.total_checks,_source.data.sca.file,_source.data.sca.policy_id,_source.data.sca.invalid,_source.data.sca.description,_source.data.sca.passed,_source.data.sca.failed,_source.data.extra_data,_source.data.sca.check.previous_result,_source.syscheck.size_before,_source.syscheck.uname_after,_source.syscheck.mtime_after,_source.syscheck.size_after,_source.syscheck.gid_after,_source.syscheck.md5_before,_source.syscheck.sha256_before,_source.syscheck.mtime_before,_source.syscheck.mode,_source.syscheck.path,_source.syscheck.sha1_after,_source.syscheck.changed_attributes,_source.syscheck.gname_after,_source.syscheck.uid_after,_source.syscheck.perm_after,_source.syscheck.event,_source.syscheck.md5_after,_source.syscheck.sha1_before,_source.syscheck.sha256_after,_source.syscheck.inode_after,_source.syscheck.inode_before,_source.data.status,_source.data.protocol,_source.data.id,_source.data.url,_source.data.gid,_source.data.shell,_source.data.home
wazuh-alerts-4.x-2023.10.01,YJG26IoBagxmxR-sfnFI,1,1,ubuntu,0,ubuntu, , ,9,FALSE,3,"[""2.2""]",CIS Ubuntu Linux 22.04 LTS Benchmark v1.0.0: Ensure permissions on /etc/motd are configured.,"[""sca""]",19008,"[""IV_35.7.d""]",sca, ,log,"Oct 1, 2023 @ 00:49:29.663",sca,1696121369,"Oct 1, 2023 @ 00:49:29.663",38066666,passed,"Run the following commands to set permissions on /etc/motd : # chown root:root $(readlink -e /etc/motd) # chmod u-x,go-wx $(readlink -e /etc/motd) OR run the following command to remove the /etc/motd file: # rm /etc/motd", ,"1.3.1,7.1",3.3,"CC5.2,CC6.1","7.1,7.1.1,7.1.2,7.1.3","164.308(a)(3)(i),164.308(a)(3)(ii)(A),164.312(a)(1)","AC-5,AC-6",TA0005,"T1222,T1222.002",1.7.4,"AC.L1-3.1.1,AC.L1-3.1.2,AC.L2-3.1.5,AC.L2-3.1.3,MP.L2-3.8.2",14.6,M1022,The contents of the /etc/motd file are displayed to users after login and function as a message of the day for authenticated users.,28540,Ensure permissions on /etc/motd are configured.,If the /etc/motd file does not have the correct ownership it could be modified by unauthorized users with incorrect or misleading information.,"[""stat /etc/motd""]",check,CIS Ubuntu Linux 22.04 LTS Benchmark v1.0.0,"[""3.3""]","[""CC7.1"",""CC7.2""]","[""164.308(a)(3)(i)"",""164.308(a)(3)(ii)(A)"",""164.312(a)(1)""]","[""AC-5"",""AC-6""]","[""TA0005""]","[""T1222"",""T1222.002""]","[""1.7.4""]","[""CM.1""]","[""M1022""]","[""CC5.2"",""CC6.1""]","[""14.6""]","[""/etc/motd""]", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.01,Y5G26IoBagxmxR-sfnFI,1,1,ubuntu,0,ubuntu, , ,12,FALSE,3,"[""2.2""]",CIS Ubuntu Linux 22.04 LTS Benchmark v1.0.0: Ensure GNOME Display Manager is removed.,"[""sca""]",19008,"[""IV_35.7.d""]",sca, ,log,"Oct 1, 2023 @ 00:49:29.694",sca,1696121369,"Oct 1, 2023 @ 00:49:29.694",38066666,passed,Run the following command to uninstall gdm3: # apt purge gdm3., ,"1.2.5,2.2.4,6.4.1",4.8,"CC6.3,CC6.6","1.1.6,1.2.1,2.2.2,2.2.5", , ,TA0002,"T1543,T1543.002",1.8.1,"CM.L2-3.4.7,CM.L2-3.4.8,SC.L2-3.13.6",9.2, ,The GNOME Display Manager (GDM) is a program that manages graphical display servers and handles graphical user logins.,28543,Ensure GNOME Display Manager is removed.,"If a Graphical User Interface (GUI) is not required, it should be removed to reduce the attack surface of the system.","[""dpkg-query -W -f='${binary:Package}\t${Status}\t${db:Status-Status}\\n' gdm3""]",check,CIS Ubuntu Linux 22.04 LTS Benchmark v1.0.0,"[""4.8""]","[""CC7.1"",""CC7.2""]", , ,"[""TA0002""]","[""T1543"",""T1543.002""]","[""1.8.1""]","[""CM.1""]", ,"[""CC6.3"",""CC6.6""]","[""9.2""]", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.01,ZJG26IoBagxmxR-sfnFI,1,1,ubuntu,0,ubuntu, , ,13,FALSE,3,"[""2.2""]",CIS Ubuntu Linux 22.04 LTS Benchmark v1.0.0: Ensure XDCMP is not enabled.,"[""sca""]",19008,"[""IV_35.7.d""]",sca, ,log,"Oct 1, 2023 @ 00:49:29.704",sca,1696121369,"Oct 1, 2023 @ 00:49:29.704",38066666,passed,Edit the file /etc/gdm3/custom.conf and remove the line: Enable=true Default Value: false (This is denoted by no Enabled= entry in the file /etc/gdm3/custom.conf in the [xdmcp] section., ,"1.2.5,2.2.4,6.4.1",4.8,"CC6.3,CC6.6","1.1.6,1.2.1,2.2.2,2.2.5", , ,TA0002,"T1040,T1056,T1056.001,T1557",1.8.10,"CM.L2-3.4.7,CM.L2-3.4.8,SC.L2-3.13.6",9.2,M1050,X Display Manager Control Protocol (XDMCP) is designed to provide authenticated access to display management services for remote displays.,28544,Ensure XDCMP is not enabled.,XDMCP is inherently insecure. XDMCP is not a ciphered protocol. This may allow an attacker to capture keystrokes entered by a user XDMCP is vulnerable to man-in-the-middle attacks. This may allow an attacker to steal the credentials of legitimate users by impersonating the XDMCP server., ,check,CIS Ubuntu Linux 22.04 LTS Benchmark v1.0.0,"[""4.8""]","[""CC7.1"",""CC7.2""]", , ,"[""TA0002""]","[""T1040"",""T1056"",""T1056.001"",""T1557""]","[""1.8.10""]","[""CM.1""]","[""M1050""]","[""CC6.3"",""CC6.6""]","[""9.2""]","[""/etc/gdm3""]", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.01,bJG26IoBagxmxR-siHEh,1,1,ubuntu,0,ubuntu, , ,17,FALSE,3,"[""2.2""]",CIS Ubuntu Linux 22.04 LTS Benchmark v1.0.0: Ensure Avahi Server is not installed.,"[""sca""]",19008,"[""IV_35.7.d""]",sca, ,log,"Oct 1, 2023 @ 00:49:29.787",sca,1696121369,"Oct 1, 2023 @ 00:49:29.787",38066666,passed,Run the following commands to remove avahi-daemon: # systemctl stop avahi-daaemon.service # systemctl stop avahi-daemon.socket # apt purge avahi-daemon., ,"1.2.5,2.2.4,6.4.1",4.8,"CC6.3,CC6.6","1.1.6,1.2.1,2.2.2,2.2.5", , ,TA0008,"T1203,T1210,T1543,T1543.002",2.2.2,"CM.L2-3.4.7,CM.L2-3.4.8,SC.L2-3.13.6",9.2,M1042,"Avahi is a free zeroconf implementation, including a system for multicast DNS/DNS-SD service discovery. Avahi allows programs to publish and discover services and hosts running on a local network with no specific configuration. For example, a user can plug a computer into a network and Avahi automatically finds printers to print to, files to look at and people to talk to, as well as network services running on the machine.",28552,Ensure Avahi Server is not installed.,Automatic discovery of network services is not normally required for system functionality. It is recommended to remove this package to reduce the potential attack surface.,"[""dpkg-query -s avahi-daemon""]",check,CIS Ubuntu Linux 22.04 LTS Benchmark v1.0.0,"[""4.8""]","[""CC7.1"",""CC7.2""]", , ,"[""TA0008""]","[""T1203"",""T1210"",""T1543"",""T1543.002""]","[""2.2.2""]","[""CM.1""]","[""M1042""]","[""CC6.3"",""CC6.6""]","[""9.2""]", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.01,cZG26IoBagxmxR-siHEh,1,1,ubuntu,0,ubuntu, , ,22,FALSE,3,"[""2.2""]",CIS Ubuntu Linux 22.04 LTS Benchmark v1.0.0: Ensure DNS Server is not installed.,"[""sca""]",19008,"[""IV_35.7.d""]",sca, ,log,"Oct 1, 2023 @ 00:49:29.840",sca,1696121369,"Oct 1, 2023 @ 00:49:29.840",38066666,passed,Run the following commands to disable DNS server: # apt purge bind9, ,"1.2.5,2.2.4,6.4.1",4.8,"CC6.3,CC6.6","1.1.6,1.2.1,2.2.2,2.2.5", , ,TA0008,"T1203,T1210,T1543,T1543.002",2.2.7,"CM.L2-3.4.7,CM.L2-3.4.8,SC.L2-3.13.6",9.2,M1042,"The Domain Name System (DNS) is a hierarchical naming system that maps names to IP addresses for computers, services and other resources connected to a network.",28557,Ensure DNS Server is not installed.,"Unless a system is specifically designated to act as a DNS server, it is recommended that the package be deleted to reduce the potential attack surface.","[""dpkg-query -s bind9"",""dpkg-query -W -f='${binary:Package}\\t${Status}\\t${db:Status-Status}\\n' bind9""]",check,CIS Ubuntu Linux 22.04 LTS Benchmark v1.0.0,"[""4.8""]","[""CC7.1"",""CC7.2""]", , ,"[""TA0008""]","[""T1203"",""T1210"",""T1543"",""T1543.002""]","[""2.2.7""]","[""CM.1""]","[""M1042""]","[""CC6.3"",""CC6.6""]","[""9.2""]", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.01,cpG26IoBagxmxR-siHEh,1,1,ubuntu,0,ubuntu, , ,23,FALSE,3,"[""2.2""]",CIS Ubuntu Linux 22.04 LTS Benchmark v1.0.0: Ensure FTP Server is not installed.,"[""sca""]",19008,"[""IV_35.7.d""]",sca, ,log,"Oct 1, 2023 @ 00:49:29.850",sca,1696121369,"Oct 1, 2023 @ 00:49:29.850",38066666,passed,Run the following command to remove vsftpd: # apt purge vsftpd Additional Information: Additional FTP servers also exist and should be audited., ,"1.2.5,2.2.4,6.4.1",4.8,"CC6.3,CC6.6","1.1.6,1.2.1,2.2.2,2.2.5", , ,TA0008,"T1203,T1210,T1543,T1543.002",2.2.8,"CM.L2-3.4.7,CM.L2-3.4.8,SC.L2-3.13.6",9.2,M1042,The File Transfer Protocol (FTP) provides networked computers with the ability to transfer files.,28558,Ensure FTP Server is not installed.,"FTP does not protect the confidentiality of data or authentication credentials. It is recommended SFTP be used if file transfer is required. Unless there is a need to run the system as a FTP server (for example, to allow anonymous downloads), it is recommended that the package be deleted to reduce the potential attack surface.","[""dpkg-query -s vsftpd"",""dpkg-query -W -f='${binary:Package}\\t${Status}\\t${db:Status-Status}\\n' vsftpd""]",check,CIS Ubuntu Linux 22.04 LTS Benchmark v1.0.0,"[""4.8""]","[""CC7.1"",""CC7.2""]", , ,"[""TA0008""]","[""T1203"",""T1210"",""T1543"",""T1543.002""]","[""2.2.8""]","[""CM.1""]","[""M1042""]","[""CC6.3"",""CC6.6""]","[""9.2""]", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.01,dZG26IoBagxmxR-siHEh,1,1,ubuntu,0,ubuntu, , ,36,FALSE,7,"[""2.2""]",CIS Ubuntu Linux 22.04 LTS Benchmark v1.0.0: Ensure Samba is not installed.,"[""sca""]",19007,"[""IV_35.7.d""]",sca, ,log,"Oct 1, 2023 @ 00:49:29.882",sca,1696121369,"Oct 1, 2023 @ 00:49:29.882",38066666,failed,Run the following command to remove samba: # apt purge samba., ,"1.2.5,2.2.4,6.4.1",4.8,"CC6.3,CC6.6","1.1.6,1.2.1,2.2.2,2.2.5", , ,TA0008,"T1203,T1210,T1543,T1543.002",2.2.11,"CM.L2-3.4.7,CM.L2-3.4.8,SC.L2-3.13.6",9.2,M1042,The Samba daemon allows system administrators to configure their Linux systems to share file systems and directories with Windows desktops. Samba will advertise the file systems and directories via the Server Message Block (SMB) protocol. Windows desktop users will be able to mount these directories and file systems as letter drives on their systems.,28561,Ensure Samba is not installed.,"If there is no need to mount directories and file systems to Windows systems, then this service should be deleted to reduce the potential attack surface.","[""dpkg-query -s samba"",""dpkg-query -W -f='${binary:Package}\\t${Status}\\t${db:Status-Status}\\n' samba""]",check,CIS Ubuntu Linux 22.04 LTS Benchmark v1.0.0,"[""4.8""]","[""CC7.1"",""CC7.2""]", , ,"[""TA0008""]","[""T1203"",""T1210"",""T1543"",""T1543.002""]","[""2.2.11""]","[""CM.1""]","[""M1042""]","[""CC6.3"",""CC6.6""]","[""9.2""]", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.01,eJG26IoBagxmxR-siHEh,1,1,ubuntu,0,ubuntu, , ,28,FALSE,3,"[""2.2""]",CIS Ubuntu Linux 22.04 LTS Benchmark v1.0.0: Ensure NIS Server is not installed.,"[""sca""]",19008,"[""IV_35.7.d""]",sca, ,log,"Oct 1, 2023 @ 00:49:29.913",sca,1696121369,"Oct 1, 2023 @ 00:49:29.913",38066666,passed,Run the following command to remove nis: # apt purge nis., ,"1.2.5, 2.2.4, 6.4.1",4.8,"CC6.3, CC6.6","1.1.6, 1.2.1, 2.2.2, 2.2.5", , ,TA0008,"T1203,T1210,T1543,T1543.002",2.2.14,"CM.L2-3.4.7, CM.L2-3.4.8, SC.L2-3.13.6",9.2,M1042,The Network Information Service (NIS) (formally known as Yellow Pages) is a clientserver directory service protocol for distributing system configuration files. The NIS server is a collection of programs that allow for the distribution of configuration files.,28564,Ensure NIS Server is not installed.,"The NIS service is inherently an insecure system that has been vulnerable to DOS attacks, buffer overflows and has poor authentication for querying NIS maps. NIS generally has been replaced by such protocols as Lightweight Directory Access Protocol (LDAP). It is recommended that the service be removed and other, more secure services be used.","[""dpkg-query -s nis"",""dpkg-query -W -f='${binary:Package}\\t${Status}\\t${db:Status-Status}\\n' nis""]",check,CIS Ubuntu Linux 22.04 LTS Benchmark v1.0.0,"[""4.8""]","[""CC7.1"",""CC7.2""]", , ,"[""TA0008""]","[""T1203"",""T1210"",""T1543"",""T1543.002""]","[""2.2.14""]","[""CM.1""]","[""M1042""]","[""CC6.3"",""CC6.6""]","[""9.2""]", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.01,eZG26IoBagxmxR-siHEh,1,1,ubuntu,0,ubuntu, , ,29,FALSE,3,"[""2.2""]",CIS Ubuntu Linux 22.04 LTS Benchmark v1.0.0: Ensure mail transfer agent is configured for local-only mode.,"[""sca""]",19008,"[""IV_35.7.d""]",sca, ,log,"Oct 1, 2023 @ 00:49:29.923",sca,1696121369,"Oct 1, 2023 @ 00:49:29.923",38066666,passed,"Edit /etc/postfix/main.cf and add the following line to the RECEIVING MAIL section. If the line already exists, change it to look like the line below: inet_interfaces = loopback-only Run the following command to restart postfix: # systemctl restart postfix.", ,"1.2.5, 2.2.4, 6.4.1",4.8,"CC6.3, CC6.6","1.1.6, 1.2.1, 2.2.2, 2.2.5", , ,TA0008,"T1018,T1210",2.2.15,"CM.L2-3.4.7, CM.L2-3.4.8, SC.L2-3.13.6",9.2,M1042,"Mail Transfer Agents (MTA), such as sendmail and Postfix, are used to listen for incoming mail and transfer the messages to the appropriate user or mail server. If the system is not intended to be a mail server, it is recommended that the MTA be configured to only process local mail.",28565,Ensure mail transfer agent is configured for local-only mode.,"The software for all Mail Transfer Agents is complex and most have a long history of security issues. While it is important to ensure that the system can process local mail messages, it is not necessary to have the MTA's daemon listening on a port unless the server is intended to be a mail server that receives and processes mail from other systems. Note: - This recommendation is designed around the postfix mail server. - Depending on your environment you may have an alternative MTA installed such as exim4. If this is the case consult the documentation for your installed MTA to configure the recommended state.","[""ss -lntu""]",check,CIS Ubuntu Linux 22.04 LTS Benchmark v1.0.0,"[""4.8""]","[""CC7.1"",""CC7.2""]", , ,"[""TA0008""]","[""T1018"",""T1210""]","[""2.2.15""]","[""CM.1""]","[""M1042""]","[""CC6.3"",""CC6.6""]","[""9.2""]", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.01,fJG26IoBagxmxR-siHEl,1,1,ubuntu,0,ubuntu, , ,31,FALSE,3,"[""2.2""]",CIS Ubuntu Linux 22.04 LTS Benchmark v1.0.0: Ensure rsh client is not installed.,"[""sca""]",19008,"[""IV_35.7.d""]",sca, ,log,"Oct 1, 2023 @ 00:49:29.955",sca,1696121369,"Oct 1, 2023 @ 00:49:29.955",38066666,passed,Uninstall rsh: # apt purge rsh-client, , ,4.8,"CC6.3,CC6.6", , , ,TA0008,"T1040,T1203,T1543,T1543.002",2.3.2,"CM.L2-3.4.7,CM.L2-3.4.8,SC.L2-3.13.6",9.2,"M1041,M1042",The rsh-client package contains the client commands for the rsh services.,28568,Ensure rsh client is not installed.,"These legacy clients contain numerous security exposures and have been replaced with the more secure SSH package. Even if the server is removed, it is best to ensure the clients are also removed to prevent users from inadvertently attempting to use these commands and therefore exposing their credentials. Note that removing the rsh package removes the clients for rsh, rcp and rlogin.","[""dpkg-query -s rsh-client"",""dpkg-query -W -f='${binary:Package}\\t${Status}\\t${db:Status-Status}\\n' rsh-client""]",check,CIS Ubuntu Linux 22.04 LTS Benchmark v1.0.0,"[""4.8""]","[""CC7.1"",""CC7.2""]", , ,"[""TA0008""]","[""T1040"",""T1203"",""T1543"",""T1543.002""]","[""2.3.2""]","[""CM.1""]","[""M1041"",""M1042""]","[""CC6.3"",""CC6.6""]","[""9.2""]", , ,"1.2.5,2.2.4,6.4.1","1.1.6,1.2.1,2.2.2,2.2.5", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.01,fZG26IoBagxmxR-siHEl,1,1,ubuntu,0,ubuntu, , ,32,FALSE,3,"[""2.2""]",CIS Ubuntu Linux 22.04 LTS Benchmark v1.0.0: Ensure talk client is not installed.,"[""sca""]",19008,"[""IV_35.7.d""]",sca, ,log,"Oct 1, 2023 @ 00:49:29.965",sca,1696121369,"Oct 1, 2023 @ 00:49:29.965",38066666,passed,Uninstall talk: # apt purge talk, , ,4.8,"CC6.3,CC6.6", , , ,"TA0006,TA0008","T1203,T1543,T1543.002",2.3.3,"CM.L2-3.4.7,CM.L2-3.4.8,SC.L2-3.13.6",9.2,"M1041,M1042","The talk software makes it possible for users to send and receive messages across systems through a terminal session. The talk client, which allows initialization of talk sessions, is installed by default.",28569,Ensure talk client is not installed.,The software presents a security risk as it uses unencrypted protocols for communication.,"[""dpkg-query -s talk"",""dpkg-query -W -f='${binary:Package}\\t${Status}\\t${db:Status-Status}\\n' talk""]",check,CIS Ubuntu Linux 22.04 LTS Benchmark v1.0.0,"[""4.8""]","[""CC7.1"",""CC7.2""]", , ,"[""TA0006"",""TA0008""]","[""T1203"",""T1543"",""T1543.002""]","[""2.3.3""]","[""CM.1""]","[""M1041"",""M1042""]","[""CC6.3"",""CC6.6""]","[""9.2""]", , ,"1.2.5,2.2.4,6.4.1","1.1.6,1.2.1,2.2.2,2.2.5", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.01,gZG26IoBagxmxR-siHEl,1,1,ubuntu,0,ubuntu, , ,38,FALSE,7,"[""2.2""]",CIS Ubuntu Linux 22.04 LTS Benchmark v1.0.0: Ensure ufw is installed.,"[""sca""]",19007,"[""IV_35.7.d""]",sca, ,log,"Oct 1, 2023 @ 00:49:30.007",sca,1696121370,"Oct 1, 2023 @ 00:49:30.007",38066666,failed,Run the following command to install Uncomplicated Firewall (UFW): apt install ufw, , ,"4.4,4.5",CC6.6, , ,SC-7(5),TA0011,"T1562,T1562.004",3.5.1.1,"AC.L1-3.1.20,CM.L2-3.4.7,SC.L1-3.13.1,SC.L2-3.13.6",9.4,"M1031,M1037","The Uncomplicated Firewall (ufw) is a frontend for iptables and is particularly well-suited for host-based firewalls. ufw provides a framework for managing netfilter, as well as a command-line interface for manipulating the firewall.",28573,Ensure ufw is installed.,A firewall utility is required to configure the Linux kernel's netfilter framework via the iptables or nftables back-end. The Linux kernel's netfilter framework host-based firewall can protect against threats originating from within a corporate network to include malicious mobile code and poorly configured software on a host. Note: Only one firewall utility should be installed and configured. UFW is dependent on the iptables package.,"[""dpkg-query -s ufw""]",check,CIS Ubuntu Linux 22.04 LTS Benchmark v1.0.0,"[""4.4"",""4.5""]","[""CC7.1"",""CC7.2""]", ,"[""SC-7(5)""]","[""TA0011""]","[""T1562"",""T1562.004""]","[""3.5.1.1""]","[""CM.1""]","[""M1031"",""M1037""]","[""CC6.6""]","[""9.4""]", , ,1.2.1,"1.4,1.1.4", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.01,gpG26IoBagxmxR-siHEl,1,1,ubuntu,0,ubuntu, , ,39,FALSE,7,"[""2.2""]",CIS Ubuntu Linux 22.04 LTS Benchmark v1.0.0: Ensure iptables-persistent is not installed with ufw.,"[""sca""]",19007,"[""IV_35.7.d""]",sca, ,log,"Oct 1, 2023 @ 00:49:30.018",sca,1696121370,"Oct 1, 2023 @ 00:49:30.018",38066666,failed,Run the following command to remove the iptables-persistent package: # apt purge iptables-persistent, , ,"4.4,4.5",CC6.6, , ,SC-7(5),TA0005,"T1562,T1562.004",3.5.1.2,"AC.L1-3.1.20,CM.L2-3.4.7,SC.L1-3.13.1,SC.L2-3.13.6",9.4, ,"The iptables-persistent is a boot-time loader for netfilter rules, iptables plugin.",28574,Ensure iptables-persistent is not installed with ufw.,Running both ufw and the services included in the iptables-persistent package may lead to conflict.,"[""dpkg-query -s ufw""]",check,CIS Ubuntu Linux 22.04 LTS Benchmark v1.0.0,"[""4.4"",""4.5""]","[""CC7.1"",""CC7.2""]", ,"[""SC-7(5)""]","[""TA0005""]","[""T1562"",""T1562.004""]","[""3.5.1.2""]","[""CM.1""]", ,"[""CC6.6""]","[""9.4""]", , ,1.2.1,"1.4,1.1.4", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.01,hZG26IoBagxmxR-siHEl,1,1,ubuntu,0,ubuntu, , ,41,FALSE,7,"[""2.2""]",CIS Ubuntu Linux 22.04 LTS Benchmark v1.0.0: Ensure ufw loopback traffic is configured.,"[""sca""]",19007,"[""IV_35.7.d""]",sca, ,log,"Oct 1, 2023 @ 00:49:30.039",sca,1696121370,"Oct 1, 2023 @ 00:49:30.039",38066666,failed,Run the following commands to implement the loopback rules: # ufw allow in on lo # ufw allow out on lo # ufw deny in from 127.0.0.0/8 # ufw deny in from ::1, , ,"4.4,4.5",CC6.6, , ,SC-7(5),TA0011,"T1562,T1562.004",3.5.1.4,"AC.L1-3.1.20,CM.L2-3.4.7,SC.L1-3.13.1,SC.L2-3.13.6",9.4,"M1031,M1037",Configure the loopback interface to accept traffic. Configure all other interfaces to deny traffic to the loopback network (127.0.0.0/8 for IPv4 and ::1/128 for IPv6).,28576,Ensure ufw loopback traffic is configured.,"Loopback traffic is generated between processes on machine and is typically critical to operation of the system. The loopback interface is the only place that loopback network (127.0.0.0/8 for IPv4 and ::1/128 for IPv6) traffic should be seen, all other interfaces should ignore traffic on this network as an anti-spoofing measure.","[""dpkg -s ufw""]",check,CIS Ubuntu Linux 22.04 LTS Benchmark v1.0.0,"[""4.4"",""4.5""]","[""CC7.1"",""CC7.2""]", ,"[""SC-7(5)""]","[""TA0011""]","[""T1562"",""T1562.004""]","[""3.5.1.4""]","[""CM.1""]","[""M1031"",""M1037""]","[""CC6.6""]","[""9.4""]", , ,1.2.1,"1.4,1.1.4", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2023.10.01,ipG26IoBagxmxR-siHEl,1,1,ubuntu,0,ubuntu, , ,45,FALSE,7,"[""2.2""]",CIS Ubuntu Linux 22.04 LTS Benchmark v1.0.0: Ensure nftables default deny firewall policy.,"[""sca""]",19007,"[""IV_35.7.d""]",sca, ,log,"Oct 1, 2023 @ 00:49:30.090",sca,1696121370,"Oct 1, 2023 @ 00:49:30.090",38066666,failed,"Run the following command for the base chains with the input, forward, and output hooks to implement a default DROP policy: # nft chain <table family> <table name> <chain name> { policy drop \; } Example: # nft chain inet filter input { policy drop \; } # nft chain inet filter forward { policy drop \; } # nft chain inet filter output { policy drop \; } Default Value: accept",Manual Page nft, ,"4.4,4.5",CC6.6, , ,SC-7(5),TA0011,"T1562,T1562.004",3.5.2.8,"AC.L1-3.1.20,CM.L2-3.4.7,SC.L1-3.13.1,SC.L2-3.13.6",9.4,"M1031,M1037",Base chain policy is the default verdict that will be applied to packets reaching the end of the chain.,28581,Ensure nftables default deny firewall policy.,"There are two policies: accept (Default) and drop. If the policy is set to accept, the firewall will accept any packet that is not configured to be denied and the packet will continue transversing the network stack. It is easier to white list acceptable usage than to black list unacceptable usage. Note: Changing firewall settings while connected over network can result in being locked out of the system.","[""dpkg -s nftables""]",check,CIS Ubuntu Linux 22.04 LTS Benchmark v1.0.0,"[""4.4"",""4.5""]","[""CC7.1"",""CC7.2""]", ,"[""SC-7(5)""]","[""TA0011""]","[""T1562"",""T1562.004""]","[""3.5.2.8""]","[""CM.1""]","[""M1031"",""M1037""]","[""CC6.6""]","[""9.4""]", , ,1.2.1,"1.4,1.1.4", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
